24385,483972.9,510000.0,1.0537779975157442,0.051033517156862745
14240,998377.6,1040000.0,1.0416900118329475,0.04002151442307692
1037,797609.75,810000.0,1.0155342258541848,0.015296604938271605
4300,295118.78,340000.0,1.1520784904298598,0.13200358455882352
28858,1184190.1,920000.0,0.7769022731886064,-0.2871631793478261
14093,585806.5,630000.0,1.0754404398039283,0.0701484126984127
12775,530723.44,520000.0,0.9797946788434418,-0.02062199519230769
15649,419781.78,445000.0,1.0600745908383797,0.05667015449438202
2642,633584.06,657500.0,1.0377470629637247,0.036374049429657794
20258,871981.1,855000.0,0.9805258112668437,-0.0198609649122807
16602,659423.2,702500.0,1.0653249890458243,0.06131930604982207
5728,507063.62,398000.0,0.7849113609756566,-0.27402920854271356
16039,424714.7,410000.0,0.9653539471718882,-0.035889481707317074
3129,372757.8,380000.0,1.0194286672395363,0.019058388157894738
22227,378768.38,200000.0,0.5280271881199163,-0.893841875
4214,666535.6,592000.0,0.8881745818162382,-0.12590477195945945
17304,437371.72,440000.0,1.0060092620014653,0.005973366477272727
8168,454846.3,450000.0,0.989345164802232,-0.010769583333333334
15464,384648.88,416500.0,1.082805714692393,0.07647328931572629
13438,628780.7,525000.0,0.8349493081401296,-0.1976775
15729,1171824.2,825000.0,0.7040304892137196,-0.4203930303030303
12812,472434.38,340000.0,0.7196766746704238,-0.38951286764705884
17928,649312.5,655000.0,1.0087592646067955,0.008683206106870229
18540,898237.56,725000.0,0.8071361411141165,-0.23894836206896553
23567,533218.06,955000.0,1.791012096481634,0.44165647905759164
8745,982139.06,469900.0,0.47844548490300987,-1.0901022824005107
5713,553553.3,500000.0,0.9032553662119039,-0.107106625
16917,584833.06,610000.0,1.0430326859299273,0.041257274590163935
28890,485212.0,485000.0,0.9995630775825824,-0.0004371134020618557
6608,998604.3,890000.0,0.891243897967845,-0.12202731741573034
12836,736108.75,780000.0,1.0596260403099407,0.05627083333333333
21833,395766.88,385000.0,0.9727949060921282,-0.02796590909090909
2187,768722.5,740000.0,0.9626360617778197,-0.03881418918918919
10884,508556.78,488000.0,0.9595781985258898,-0.04212455174180328
10476,454886.3,450000.0,0.9892581676657946,-0.010858472222222222
7958,879633.94,900000.0,1.0231528839802182,0.022628958333333334
11677,458861.06,557000.0,1.2138750604928479,0.1761919883303411
22520,1637384.0,1550000.0,0.9466319446140917,-0.05637677419354839
18413,679685.6,699999.0,1.029886427272903,0.02901914859878371
24110,325963.16,350000.0,1.0737409835716671,0.06867669642857142
9916,400568.0,410000.0,1.0235465638792913,0.02300487804878049
17820,725127.8,445000.0,0.6136849150300658,-0.629500702247191
12270,665326.06,712000.0,1.0701519752955717,0.06555328300561798
9959,578191.4,630000.0,1.0896046313385426,0.0822359126984127
5623,367247.72,358500.0,0.9761803319574739,-0.024400889121338913
5276,491513.94,565000.0,1.1495096209759057,0.13006382743362832
17339,230563.47,190000.0,0.8240681016384995,-0.21349194078947367
19672,598126.7,592500.0,0.9905928165092951,-0.009496518987341772
25529,313949.72,250000.0,0.7963058574964881,-0.255798875
13140,347048.2,385000.0,1.1093560314300734,0.09857613636363637
6897,1182161.6,900000.0,0.7613172183625907,-0.31351291666666664
13941,1180032.9,1300000.0,1.1016642227022702,0.09228240384615384
27596,357421.78,350000.0,0.9792352295261805,-0.021205089285714285
